지점,지점명,일시,평균기온(°C),최고기온(°C),평균상대습도(%)
296,북부산,2023-06,22.9,32,77
296,북부산,2023-07,26.1,34.9,86
296,북부산,2023-08,27.9,35.7,77
296,북부산,2023-09,24.3,31.8,76
296,북부산,2023-10,16.3,26.2,66
296,북부산,2023-11,10.1,26.2,61
296,북부산,2023-12,4.6,20.6,63
296,북부산,2024-01,3.1,15.4,61
296,북부산,2024-02,7.1,21.6,69
296,북부산,2024-03,9.1,24,56
296,북부산,2024-04,15.9,27.5,64
296,북부산,2024-05,18.7,31.3,64
296,북부산,2024-06,23.2,33.6,74
296,북부산,2024-07,27.1,37,87
296,북부산,2024-08,29.3,36.8,80
